psi_budget,psi_cost,status,solve_time,total_cost,gpu_rental_cost,storage_cost_model,storage_cost_data,storage_cost_total,delay_penalty,error_penalty,unmet_demand_penalty,total_gpus,avg_gpu_cost,budget_available,budget_used,budget_utilization_pct,budget_slack,precision_FP16,precision_INT8,precision_INT4,total_unmet_demand,unmet_demand_pct,num_active_configs,gpu_tier_allocation,gpu_tier_cost,model_instances
1.0,1.8,OPTIMAL,1.4585599899291992,835.5205159813414,310.3166003161861,0.8789007807287522,6.70393910828523,7.582839889013982,307.24513267145295,0.03387618642806634,210.34206691826012,23,13.492026100703743,2000.0,317.8994402052001,15.894972010260005,1682.1005597948,12,11,0,0.05323830468647337,0.012585887632736022,5,"{'RTX_4090_INT8': 2, 'A6000_FP16': 4, 'A6000_INT8': 8, 'RTX_4090_FP16': 8, 'H100_80GB_INT8': 1}","{'RTX_4090_INT8': np.float64(12.960058514791898), 'A6000_FP16': np.float64(54.94318696010308), 'A6000_INT8': np.float64(94.34767301787124), 'RTX_4090_FP16': np.float64(104.84886048125398), 'H100_80GB_INT8': np.float64(43.216821342165915)}","{'Llama-3.2-3B': 2, 'Llama-3.1-8B': 20, 'Llama-3.2-11B-Vision': 1}"
1.0,2.0,OPTIMAL,1.3257720470428467,871.1743708931007,327.3015249489686,0.8789007807287522,6.700994786837585,7.5798955675663375,310.49870033408666,0.034477576160437944,225.75977246631862,24,13.63756353954036,2000.0,334.881420516535,16.744071025826752,1665.118579483465,14,10,0,0.05732245614162081,0.013551408071305157,5,"{'RTX_4090_INT8': 2, 'A6000_FP16': 6, 'A6000_INT8': 8, 'RTX_4090_FP16': 8}","{'RTX_4090_INT8': np.float64(14.400065016435443), 'A6000_FP16': np.float64(91.57197826683846), 'A6000_INT8': np.float64(104.83074779763473), 'RTX_4090_FP16': np.float64(116.49873386805999)}","{'Llama-3.2-3B': 2, 'Llama-3.1-8B': 20, 'Llama-3.2-11B-Vision': 2}"
1.2,0.2,OPTIMAL,1.9326238632202148,399.01734535103924,94.68152291185032,2.006185147324111,6.8340277760646915,8.840212923388803,252.82383233176665,0.0,0.0,25,3.787260916474013,2400.0,103.52173583523913,4.31340565980163,2296.4782641647607,9,16,0,0.0,0.0,4,"{'H100_80GB_FP16': 1, 'A6000_FP16': 8, 'H100_80GB_INT8': 16}","{'H100_80GB_FP16': np.float64(5.64202120131024), 'A6000_FP16': np.float64(12.209597102245127), 'H100_80GB_INT8': np.float64(76.82990460829497)}","{'Llama-3.2-3B': 1, 'Llama-3.1-8B': 16, 'Llama-3.1-70B': 8}"
1.2,0.4,OPTIMAL,1.8614108562469482,489.7155518840268,140.05062957540824,2.0061862201407075,6.80201181925529,8.808198039395997,268.01974418460424,0.025362134724915726,0.0,25,5.6020251830163295,2400.0,148.85882761480423,6.202451150616843,2251.1411723851957,8,17,0,0.0,0.0,5,"{'H100_80GB_FP16': 1, 'A6000_FP16': 7, 'A6000_INT8': 8, 'H100_80GB_INT8': 9}","{'H100_80GB_FP16': np.float64(11.28404240262048), 'A6000_FP16': np.float64(21.36679492892897), 'A6000_INT8': np.float64(20.966149559526947), 'H100_80GB_INT8': np.float64(86.43364268433183)}","{'Llama-3.2-3B': 1, 'Llama-3.1-8B': 17, 'Llama-3.1-70B': 7}"
1.2,0.6,OPTIMAL,1.2562932968139648,566.0163158085994,214.65454327645426,2.0061804536768912,6.802010478247679,8.808190931924571,267.99224023417923,0.0,0.0,26,8.255943972171318,2400.0,223.46273420837883,9.310947258682452,2176.5372657916214,9,17,0,0.0,0.0,5,"{'H100_80GB_FP16': 1, 'A6000_FP16': 8, 'A6000_INT8': 8, 'H100_80GB_INT8': 9}","{'H100_80GB_FP16': np.float64(16.926063603930718), 'A6000_FP16': np.float64(36.62879130673539), 'A6000_INT8': np.float64(31.449224339290417), 'H100_80GB_INT8': np.float64(129.65046402649773)}","{'Llama-3.2-3B': 1, 'Llama-3.1-8B': 18, 'Llama-3.1-70B': 7}"
1.2,0.8,OPTIMAL,1.6356050968170166,642.406496923989,305.41353385401277,2.006186095570884,6.802010699051521,8.808196794622404,268.004812578061,0.02435807014454852,0.0,27,11.311612364963436,2400.0,314.2217306486352,13.092572110359798,2085.778269351365,9,18,0,0.0,0.0,5,"{'H100_80GB_FP16': 1, 'A6000_FP16': 8, 'A6000_INT8': 8, 'H100_80GB_INT8': 10}","{'H100_80GB_FP16': np.float64(22.56808480524096), 'A6000_FP16': np.float64(48.83838840898051), 'A6000_INT8': np.float64(41.932299119053894), 'H100_80GB_INT8': np.float64(192.0747615207374)}","{'Llama-3.2-3B': 1, 'Llama-3.1-8B': 18, 'Llama-3.1-70B': 8}"
1.2,1.0,OPTIMAL,1.736156940460205,688.7222470945758,201.8697419815085,0.8789007067879421,6.759925285145489,7.638825991933431,264.79929721709203,0.026215784733318825,189.2733852769955,19,10.624723262184657,2400.0,209.50856797344193,8.72952366556008,2190.491432026558,7,12,0,0.04843429020758512,0.011450186810303811,5,"{'H100_80GB_INT8': 4, 'A6000_FP16': 7, 'A6000_INT8': 8}","{'H100_80GB_INT8': np.float64(96.0373807603687), 'A6000_FP16': np.float64(53.416987322322434), 'A6000_INT8': np.float64(52.415373898817364)}","{'Llama-3.2-3B': 1, 'Llama-3.1-8B': 17, 'Llama-3.2-11B-Vision': 1}"
1.2,1.2,OPTIMAL,1.857564926147461,728.7784934419539,227.0489087623734,0.8789007807287522,6.791943594962294,7.670844375691047,304.75706181794664,0.028293208947219817,189.27338527699558,22,10.320404943744245,2400.0,234.71975313806445,9.779989714086017,2165.2802468619357,12,10,0,0.04843429020758514,0.011450186810303816,5,"{'H100_80GB_INT8': 2, 'A6000_FP16': 4, 'A6000_INT8': 8, 'RTX_4090_FP16': 8}","{'H100_80GB_INT8': np.float64(57.622428456221215), 'A6000_FP16': np.float64(36.62879130673539), 'A6000_INT8': np.float64(62.898448678580834), 'RTX_4090_FP16': np.float64(69.89924032083599)}","{'Llama-3.2-3B': 1, 'Llama-3.1-8B': 20, 'Llama-3.2-11B-Vision': 1}"
1.2,1.4,OPTIMAL,2.125495672225952,766.5612831409488,241.3573558014781,0.8789007807287522,6.70393910828523,7.582839889013982,307.24514434576844,0.033876186428044575,210.34206691826023,23,10.493798078325135,2400.0,248.94019569049206,10.372508153770504,2151.059804309508,12,11,0,0.0532383046864734,0.012585887632736027,5,"{'RTX_4090_INT8': 2, 'A6000_FP16': 4, 'A6000_INT8': 8, 'RTX_4090_FP16': 8, 'H100_80GB_INT8': 1}","{'RTX_4090_INT8': np.float64(10.08004551150481), 'A6000_FP16': np.float64(42.73358985785794), 'A6000_INT8': np.float64(73.3815234583443), 'RTX_4090_FP16': np.float64(81.54911370764198), 'H100_80GB_INT8': np.float64(33.61308326612904)}","{'Llama-3.2-3B': 2, 'Llama-3.1-8B': 20, 'Llama-3.2-11B-Vision': 1}"
1.2,1.6,OPTIMAL,1.7161288261413574,801.0961118788107,275.83697805883213,0.8789007807287522,6.70393910828523,7.582839889013982,307.30016628310585,0.03406072959855833,210.34206691826012,23,11.99291208951444,2400.0,283.4198179478461,11.809159081160256,2116.5801820521538,12,11,0,0.05323830468647337,0.012585887632736022,5,"{'RTX_4090_INT8': 2, 'A6000_FP16': 4, 'A6000_INT8': 8, 'RTX_4090_FP16': 8, 'H100_80GB_INT8': 1}","{'RTX_4090_INT8': np.float64(11.520052013148355), 'A6000_FP16': np.float64(48.83838840898051), 'A6000_INT8': np.float64(83.86459823810779), 'RTX_4090_FP16': np.float64(93.19898709444799), 'H100_80GB_INT8': np.float64(38.414952304147484)}","{'Llama-3.2-3B': 2, 'Llama-3.1-8B': 20, 'Llama-3.2-11B-Vision': 1}"
1.2,1.8,OPTIMAL,1.686042070388794,835.520527655658,310.3166003161861,0.8789007807287522,6.70393910828523,7.582839889013982,307.24514434576963,0.03387618642806246,210.34206691826012,23,13.492026100703743,2400.0,317.8994402052001,13.245810008550004,2082.1005597947997,12,11,0,0.05323830468647337,0.012585887632736022,5,"{'RTX_4090_INT8': 2, 'A6000_FP16': 4, 'A6000_INT8': 8, 'RTX_4090_FP16': 8, 'H100_80GB_INT8': 1}","{'RTX_4090_INT8': np.float64(12.960058514791898), 'A6000_FP16': np.float64(54.94318696010308), 'A6000_INT8': np.float64(94.34767301787124), 'RTX_4090_FP16': np.float64(104.84886048125398), 'H100_80GB_INT8': np.float64(43.216821342165915)}","{'Llama-3.2-3B': 2, 'Llama-3.1-8B': 20, 'Llama-3.2-11B-Vision': 1}"
1.2,2.0,OPTIMAL,1.4942429065704346,870.0001456955102,344.79622257354015,0.8789007807287522,6.70393910828523,7.582839889013982,307.2451401283473,0.033876186348654615,210.34206691826012,23,14.99114011189305,2400.0,352.37906246255415,14.682460935939757,2047.6209375374458,12,11,0,0.05323830468647337,0.012585887632736022,5,"{'RTX_4090_INT8': 2, 'A6000_FP16': 4, 'A6000_INT8': 8, 'RTX_4090_FP16': 8, 'H100_80GB_INT8': 1}","{'RTX_4090_INT8': np.float64(14.400065016435443), 'A6000_FP16': np.float64(61.04798551122564), 'A6000_INT8': np.float64(104.83074779763473), 'RTX_4090_FP16': np.float64(116.49873386805999), 'H100_80GB_INT8': np.float64(48.01869038018435)}","{'Llama-3.2-3B': 2, 'Llama-3.1-8B': 20, 'Llama-3.2-11B-Vision': 1}"
